Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance,adjusted_eth_value__absolute_sum_of_changes,adjusted_eth_value__mean_abs_change,adjusted_eth_value__energy_ratio_by_chunks__num_segments_10__segment_focus_0,adjusted_eth_value__sum_values,adjusted_eth_value__abs_energy,adjusted_eth_value__ratio_value_number_to_time_series_length,adjusted_eth_value__quantile__q_0.1,adjusted_eth_value__count_below__t_0,adjusted_eth_value__count_above__t_0,adjusted_eth_value__median
0xc9d1fe22492b3d7f12809954a2c58c51e5e40491,0,105.74,0.0,317.22,1,101.0,101.0,101.0,0.499454,33.666179,4,101.0,0.001464437,244.7979793661641,81.59932645538804,0.5932187397059014,0.0014644368064651,17196.01778773429,1.0,-62.72266592620574,0.75,0.25,-9.78309096003716
0xc9d7847b5eed5fb4cca82787ad9e06e941e5f7d7,0,6.5,7763.23,77697.37,1,0.048561,0.123,0.085066,0.047528,0.084493,20,0.8506625790000001,0.005729231,3.286961168628284,0.1729979562435939,0.0290070289808257,0.0057292312042559,0.1610194872977164,1.0,-0.1131463058647732,0.5,0.5,0.0005161564308712
0xc9e1059b6503bf7d3acc39dc862ed3f5ca819a55,0,125.37,1698.02,693912.18,4,0.134469,10.0,0.707451,0.495441,0.811555,718,271.6610896,0.601602445,1032.9140089153052,1.4406053122947071,0.034562809536552,0.6016024453525208,957.2405603891626,1.0,-1.002030555,0.4651810584958217,0.5348189415041783,0.2029037632883164
0xc9e7a79cee51095e89b79523d69d0bb1ac4e6eb0,0,11294.81,1479.52,720450.03,3,0.01,49.995,8.716275999999999,0.0,0.826968,69,52.2976539,0.1986539,199.4513461,2.695288460810811,0.9999979139083548,0.1986539000000031,5006.491457551188,0.16,-0.01,0.92,0.76,0.0
0xc9fe58068898a84b0b7088c9e1af4ce98375ee83,0,0.0,1110.72,4157.83,2,1.275942,1.964,1.6199709999999998,3.239,3.239,3,3.23994205,0.00094205,5.89105795,2.945528975,0.1019017749720765,0.0009420499999999,15.976445114958205,1.0,-2.33601159,0.3333333333333333,0.6666666666666666,1.27594205
0xca0060316065540dcbc3845aaf460d52c2aa5875,0,0.0,2350.37,291445.58,3,0.0,0.496229,0.245004,0.0,0.0,125,30.38046637,30.38046637,4.067767661138382,0.0328045779124063,0.22257904449093,30.380466374833684,9.10056641179396,0.968,0.1051773614787104,0.04,1.0,0.2520017588880891
0xca0813776f17b98c2b57132f3ea6f68f8efbbbaf,0,0.0,25194.76,226752.87,3,0.0,10.0,3.166568,0.0,0.0,10,28.49911075,28.49911075,32.00000000000001,3.555555555555556,0.0,28.499110753,228.9705661605533,0.8,0.0,0.3,1.0,0.6
0xca0c12c5ca72b206e4040de045c2fa73e7cab628,0,21.94,0.0,65.82,1,101.0,101.0,101.0,18.156637,33.666149,4,101.0,0.0015539999999999,190.26998601685955,63.42332867228652,0.7049353001428865,0.0015539999999951,14470.83157551099,1.0,-47.80078181891461,0.75,0.25,-21.81392391385674
0xca1fbfa9e09429732b00a655973afdce65c3c936,0,0.0,0.0,1.85,1,10.0,10.0,10.0,9.99938,9.99938,2,10.0,0.00062,19.9993799999998,19.9993799999998,0.50003100096101,0.0006200000002003,199.987600384396,1.0,-7.99944199999982,0.5,0.5,0.0003100000001001
0xca275ea5aa488c53b05d9ac708461b2ad25d3185,0,161.25,0.63,323.77,2,22.201788,78.798212,50.5,0.19895,50.499508,4,101.0,0.000984218,236.1947025641058,78.7315675213686,0.0292312214939609,0.0009842184032464,16862.77047699543,1.0,-70.61973104711772,0.5,0.5,11.001418869581832
0xca304101560054513d9a9d2413f5fce6176de068,0,1.51,0.0,4.52,2,526.081454,1474.918546,1000.5,1.522116,666.9993900000002,5,2001.0,0.001830667,3883.749989856792,970.937497464198,0.0567742765506147,0.0018306674360246,4874772.742122993,1.0,-1091.78929129803,0.6,0.4,-1.52211636
0xca36615c2f442b0336b11d6817ae4386428c5501,0,1942.68,3369.69,642160.28,98,0.0,1999.0,67.549869,0.0,75.992991,238,8511.283479000002,0.06847929,28769.65571227219,69.99916231696396,0.0020803525720444,-109.79144041317184,16704890.563433291,0.2427184466019417,-25.0,0.3592233009708738,0.7184466019417476,0.00993623
0xca41e144d0b412bef94b1637360595d14a2b7b6e,0,0.0,0.0,76.42,1,3.0,3.0,3.0,2.996956,2.996956,2,3.0,0.00304422,5.99695578,5.99695578,0.5005076274241842,0.00304422,17.981743947275408,1.0,-2.397260202,0.5,0.5,0.00152211
0xca41f534b16dd84ecbbf3ac677ada8a570333ddb,0,22.36,0.0,67.08,1,101.0,101.0,101.0,0.146584,33.666149,4,101.0,0.0015539999999999,153.32465072298427,51.10821690766142,0.6670031538708923,0.0015540000000058,15293.7807577062,1.0,-51.18541877519371,0.75,0.25,-24.33689763850786
0xca4889e887a498bf2987b1220a8d7a802dcb1242,0,19.81,0.0,59.43,1,101.0,101.0,101.0,0.499924,33.666149,4,101.0,0.0015539999999999,192.931350763078,64.31045025435934,0.5447500439262644,0.0015539999999987,18726.01960061664,1.0,-66.92209691423119,0.75,0.25,-4.533547618461009
0xca5400c20152ae13a1001f8b7dd3c83ac0360bb5,0,15103.09,21665.85,984938.55,7,0.8536,5.01,2.060951,0.0,0.489839,60,24.7314133,1.21913203,80.51725820557634,1.073563442741018,0.4491667155940175,0.0286209989618301,116.81654072928389,0.3947368421052631,-1.1,0.8421052631578947,0.7368421052631579,0.0
0xca5e850d83675ac6634e118e4662bbb29bd6a584,0,6826.54,5077.15,361635.6,3,0.359239,1.81903,0.965757,0.0,0.114656,55,3.863029,-1.869781373,12.752595455794964,0.2277249188534815,0.2586931996884829,-1.8903317888515616,9.384287876617416,0.4561403508771929,-0.5,0.9298245614035088,0.3684210526315789,-0.0010047671890046
0xca6289e1c347c3e6a0087f76fc42c0a064349628,0,0.0,0.0,4.82,1,0.75,0.75,0.75,0.749528,0.749528,2,0.75,0.000471636,1.499528363723616,1.499528363723616,0.5003145230468041,0.000471636276384,1.1242927680262012,1.0,-0.5995755273512544,0.5,0.5,0.000235818138192
0xca6739f40e44fd7c611ba027734b86a60db0ab8d,0,22.18,0.0,66.55,1,101.0,101.0,101.0,4.419007,33.666149,4,101.0,0.0015539999999999,189.8292396580227,63.276413219340895,0.6689385024436704,0.0015539999999987,15249.533346840057,1.0,-53.69498882840303,0.75,0.25,-19.59777656699622
0xca6855334972850180a8d23298b83014b21b91ad,0,31570.05,31266.26,345144.05,5,0.325538,4.019546,1.48654,0.14612,1.917125,11,10.40577962,2.737279984,19.8034412538322,1.8003128412574725,0.0237845278377523,1.3535356742890094,47.102678849855806,1.0,-2.156952769,0.4166666666666667,0.5833333333333334,0.539421521186456
0xca6a2c2dc354578a9d49a7f16baf369b157275f4,0,10858.34,7498.62,858102.1,14,0.02,149.95,24.858752,0.0,12.215537,88,720.9038,0.1871,2488.8372,28.60732413793104,0.0765949657166768,0.1870999999999867,97192.91231929,0.5681818181818182,-30.0,0.6704545454545454,0.6704545454545454,0.0
0xca6e02f7c827541a1ee0b99003234249cacc9778,0,0.0,0.0,0.0,1,0.066073,0.066073,0.066073,0.0,0.0,1,0.06607281,0.06607281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xca8963d0fb3c048253c95f540c05373ea4af1e43,0,4968.25,6809.68,805795.92,5,0.005,55.410987,7.989225999999999,0.0,0.8758739999999999,157,111.8491706,-13.40082942,424.3392606527,2.6688003814635217,0.5166709121020328,-14.72369611965,7329.827220159185,0.20625,-1.0,0.9125,0.83125,0.0
0xca8ba48e2a850eeabf324319e3bad31da98b915b,0,603.77,10716.75,158487.27,14,1.25,16.0,4.871429,1.249316,4.870707,28,68.2,0.01010162,254.78064311,9.436320115185184,0.0432312534497744,0.0101016199999968,1017.671196860231,0.9642857142857144,-6.25442253,0.5,0.5,0.000341985
0xca9a42ce40ef7ae1d9ba265de4e448313b710fc8,0,0.0,56.07,221.28,1,0.002,0.105,0.036333,0.105956,0.105956,4,0.109,0.00304422,0.2109557799999999,0.0703185933333333,0.495291311205752,0.00304422,0.0222596273154083,0.75,-0.073569046,0.25,0.75,0.002
0xcaa0b9ad891e38d188fd8bd9fdd1c529e327e78e,0,31.76,0.0,63.52,1,101.0,101.0,101.0,11.005421,50.499475,3,101.0,0.00105,190.99352884,95.49676442,0.5537715206072935,0.0010500000000064,18420.954527984886,1.0,-74.195907304,0.6666666666666666,0.3333333333333333,-11.00542116
0xcaa0cc844f4e47fbf7ffcfb6964aae5ba807ead2,0,4471.98,603.16,28038.22,2,0.01,5.75,2.88,0.0,1.457439,8,5.76,-2.98463284,23.27963284,3.325661834285714,1.3373055798048434e-06,-2.984632839999999,74.77722482440646,0.875,-3.815889852,0.75,0.5,-0.0025
0xcaa216e03ee4932941ef0729f250e297fd5655ad,0,12.06,6.38,120509.87,5,0.5,5.0,2.37375,0.0,0.789347,10000,18.99,-7868.1634239999985,15484.040182156425,1.5485588741030525,0.0033073041255361,-7868.163424411544,2451903.4814392,0.0103,-0.0,0.9992,0.9696,0.0
0xcaa65cff9f25478b695af7744ff216688ced8f18,0,23.23,0.0,69.68,1,101.0,101.0,101.0,0.0086579999999999,33.666149,4,101.0,0.0015539999999999,169.57070794848764,56.52356931616254,0.6635626916846,0.0015540000000058,15373.07646712704,1.0,-52.905002361798346,0.75,0.25,-22.23914040525206
0xcab1994c9623286c6bda675348dea4a894a99ce1,0,0.0,0.0,47664.6,1,2.129898,2.129898,2.129898,2.129457,2.129457,2,2.12989756,0.000441,4.259354119999999,4.259354119999999,0.5001035368233887,0.0004409999999999,9.071048857020989,1.0,-1.703521148,0.5,0.5,0.0002204999999999
0xcab3ce4bc96b84eee8bc5e422077963fe951bf99,0,158.96,0.0,317.92,1,101.0,101.0,101.0,0.1,50.499508,3,101.0,0.000984218,201.8990157815968,100.94950789079836,0.5004999262305841,0.0009842184032464,20381.62138569491,1.0,-80.7392126252774,0.6666666666666666,0.3333333333333333,-0.1
0xcab5d4a678b4ccaf0f4dab8bebee02f3cf6afe02,0,0.0,3210.03,192601.7,4,0.0,0.753905,0.400353,0.0,0.0,61,24.02119871,24.02119871,4.368215817276147,0.0728035969546024,0.2213847078204593,24.021198707756646,13.124856294689966,0.9672131147540984,0.1019234499424375,0.0491803278688524,1.0,0.4437876688929987
0xcab892262ca5a0ce0f507ba480bad436b8a571b9,0,0.0,0.0,2.38,1,0.407916,0.407916,0.407916,0.407444,0.407444,2,0.40791607,0.000471636,0.815360503723616,0.815360503723616,0.5005784387598181,0.000471636276384,0.332406486736603,1.0,-0.3259083833512544,0.5,0.5,0.000235818138192
0xcac21fdf1b87d3692f484fd925a165475646e57b,0,0.0,0.0,523.23,1,3.077284,3.077284,3.077284,3.076664,3.076664,2,3.07728387,0.00062,6.15394773999998,6.15394773999998,0.5001007483358522,0.00062000000002,18.93553658552544,1.0,-2.461269095999982,0.5,0.5,0.00031000000001
0xcac37f94585350ffdd7844332781485e92593b75,0,159.5,0.63,320.27,2,16.254655,84.745345,50.5,2.149454,50.499286,4,101.0,0.001428506,252.0851523914217,84.0283841304739,0.0153418628257562,0.0014285064031867,17221.755485433703,1.0,-69.83921844551774,0.5,0.5,7.052600517029176
0xcacd53f123b61c49de1e2e1b861c1222c6669213,0,4260.71,172236.02,727290.43,4,0.05,5.13801,1.692677,0.004209,0.751879,13,6.77070994,0.00379764,33.783561639999995,1.2065557728571428,0.0607322895350463,0.0413736900000011,56.49286083335517,1.0,-0.5713237899999999,0.6206896551724138,0.3793103448275862,-0.0137018
0xcad767eeb47140a301fb062d468f5e1e3648f891,0,1505.99,815.8,37022.95,7,0.013894,1.527054,0.781516,0.0,0.64278,31,10.94122746,0.013961129,37.2766168477522,1.2425538949250734,0.0695411369292154,0.0139611289999996,38.43266310751943,0.7419354838709677,-1.5,0.5483870967741935,0.7096774193548387,0.0
0xcae4cc25fa2366571bef06a7ff66d67fd8dbe3a7,0,1918.25,1657.68,836989.35,12,0.205059,97.400692,3.9463,0.0,40.718163,498,1791.620145,0.020952925,5244.561970139486,10.531248936023063,0.0652157719887054,0.0161929880568827,230478.6084043281,1.0,0.4872484084000001,0.0901803607214428,0.9118236472945892,1.475271338
0xcae73810f752948d9ef9bd056a772d35ae45da36,0,1.27,0.0,3.8,2,512.253684,1488.746316,1000.5,0.219528,666.999528,5,2001.0,0.001414909,3941.598450669736,985.399612667434,0.0531890030687607,0.0014149088292469,4933422.727506939,1.0,-1095.5835231177537,0.6,0.4,-0.21952837
0xcaf3b51b752c8c929c71da2b9759e2d5fff64a4c,0,6915.64,9600.76,472871.28,9,0.01,49.9963,6.393007,0.0,2.89109,61,121.467128,0.041328049,397.8743198982383,6.631238664970638,0.0437241136089078,0.0413280491191441,5533.913259223854,0.5737704918032787,-4.0,0.6885245901639344,0.639344262295082,0.0
0xcaff62031f3a7170ee423f4c8029c6791cb3fb20,0,3.81,0.0,11.42,2,634.273094,1366.726906,1000.5,0.27,666.999528,5,2001.0,0.001414909,4825.791410483437,1206.4478526208593,0.081538273513887,0.0014149088291333,4933908.220502031,1.0,-1115.44738590684,0.6,0.4,-0.27
0xcb00beab3d8f3c719aada83ec42d8bcac917afec,0,29.48,15.75,203493.85,2372,0.008212,102.66208,0.7315649999999999,0.0,1.449984,10000,4864.173899,5.277531419,16201.059841134664,1.620268010914558,0.3360293742688146,5.277531419185266,293737.5706369467,0.6278,-0.5,0.3351,0.665,0.0385861399296196
0xcb09a5b69f4211858ad9e8b4bcda75e21111a941,0,163.97,0.0,327.93,1,101.0,101.0,101.0,0.2,50.499286,3,101.0,0.001428506,201.7985714935968,100.89928574679836,0.5009971809594366,0.0014285064032435,20361.392015149737,1.0,-80.6788571948774,0.6666666666666666,0.3333333333333333,-0.2
0xcb1203287a53a02902e115c7ba5ddfc6ba694ba6,0,165.15,0.82,331.93,2,26.106573,74.893427,50.5,0.01,50.499487,4,101.0,0.001026218,224.669254048564,74.88975134952132,0.04133292737936,0.0010262184032256,16489.351463227118,1.0,-70.69528164711772,0.5,0.5,13.048286622172125
0xcb12c208519b61a6dc90c6e44023e6840c25bde2,0,21.39,0.0,64.17,1,101.0,101.0,101.0,1.316756,33.666149,4,101.0,0.0015539999999999,154.16210978493973,51.38736992831324,0.6714269617821884,0.0015539999999916,15193.015146313432,1.0,-51.16935104597589,0.75,0.25,-23.91816810753014
0xcb159fa2cbfee563fdb9620928cf803bf4d16ef8,0,31553.72,6795.01,424257.28,10,0.0001,12.740509,1.668032,0.0,2.865441,26,26.68851867,-1.96589145,82.24359882995029,3.289743953198012,0.0008196398599081,-1.9658914500000044,596.4030220238484,0.8076923076923077,-2.0,0.3846153846153846,0.6923076923076923,0.001
0xcb223286e2a5fd1e393c57e04a1dffb6bb8076be,0,4.61,4292.25,631637.83,2,0.100003,0.805766,0.154591,0.096568,0.154048,294,22.72494289,0.079954236,89.8335746922478,0.3065992310315624,0.2939055952364058,0.079954236132224,8.653701179089593,1.0,-0.2017809566882616,0.5,0.5,0.0017176840505575
0xcb2f6fc86509a1b452543aca9e47d8eb92bf48a4,0,4.55,0.57,10.25,1,0.5,7.0,3.75,0.499528,3.749528,4,7.5,0.000943273,22.49858509117085,7.499528363723616,0.0025382533589463,0.0009432725527673,98.4929259007358,1.0,-5.049528363723616,0.5,0.5,0.000235818138192
0xcb2fc11ba9979054fb55a3812d71a06120f35001,0,0.0,0.0,18.4,1,22.0,22.0,22.0,21.99938,21.99938,2,22.0,0.00062,43.9993799999998,43.9993799999998,0.5000140911076492,0.0006200000002003,967.9727203843912,1.0,-17.59944199999982,0.5,0.5,0.0003100000001001
0xcb3d6f40bcf01eac9111f85436b2cfc5aac1a60c,0,0.0,50.94,509376.3,1625,0.0,570.129274,4.491976,0.0,0.0,10000,44915.26672,44915.26672,59321.38808492983,5.932732081701153,0.678644005086041,44915.26671821406,1839407.5961091968,0.8897,0.0095461559838315,0.0742,1.0,0.990545979
0xcb48b93ec970396d250eb692fe406191b2cf1f1f,0,3.8,21915.69,43838.98,2,20.0,23.255814,21.627907,19.999372,21.626993,4,43.25581395,0.00182791,129.76441394,43.25480464666666,0.2874347581912762,0.0018279099999993,1881.5848364348203,1.0,-22.278041392,0.5,0.5,0.0003139549999993
0xcb4b3db73ed40618ee643b6e9f14b254602341d9,0,15903.66,1424.53,299342.13,4,0.00903,24.99,0.929749,0.1,4.6456550000000005,78,60.43368237,0.04016767,192.17806298,2.372568678765432,0.0775246452003888,0.0201676699999913,1557.816420173794,0.951219512195122,-0.96435147,0.2073170731707317,0.8292682926829268,0.049245115
0xcb52b17ab92c1ec912a14d430c8645c70b00232b,0,0.0,2114.72,319323.23,4,0.0,2.579215,0.938593,0.0,0.0,152,141.7275967,141.7275967,12.90519279959748,0.0854648529774667,0.2674291643479439,141.72759671427198,194.9758408696317,0.9605263157894736,0.3409401145610772,0.0460526315789473,1.0,0.6725357171310606
0xcb53436e5dbf35732f16e14c3b13de0ecb736e88,0,0.0,3712.46,11137.37,3,3.99958,6.020946,5.006842,0.0,0.0,4,15.02052563,15.02052563,8.04231126,2.68077042,0.0,15.02052563,77.24842645581609,1.0,1.199874,0.25,1.0,4.49979
0xcb56c64eabd3e163b878fe5da5dee55aa0424dc4,0,0.0,4812.78,52940.63,3,0.0,76.5,30.623053,0.0,0.0,12,336.853578,336.853578,186.676844,16.970622181818182,5.712880426651921e-07,336.853578,17504.304752026084,0.9166666666666666,0.01,0.1666666666666666,1.0,19.984
0xcb6196e6073a9ee582e287d95adf58adf1f1f685,0,34.8,0.0,104.4,1,101.0,101.0,101.0,1.470521,33.666163,4,101.0,0.001512,254.8090621782082,84.93635405940273,0.5808659812880171,0.0015119999999964,17561.710151075153,1.0,-63.63666046642776,0.75,0.25,-8.276405876965304
0xcb671a37b573afa6066cc77371440f5881003d74,0,17.51,0.0,70.03,1,101.0,101.0,101.0,0.001,25.249475,5,101.0,0.0021,169.8613110065242,42.46532775163105,0.6634412487827983,0.0020999999999986,15375.890508338998,1.0,-51.72154021243495,0.8,0.2,-0.00235826
0xcb6e6b4b9f007285111b95bddbc75fbe6e524bdf,0,5.5,65823.31,460801.68,6,1.004,31.3,9.686571,1.002883,9.685547,14,67.806,0.00717217,252.21083219,19.40083324538461,0.2104282608447913,0.0071721700000026,2746.4562111563228,1.0,-14.268939255,0.5,0.5,0.000558355
0xcb822544ac5bd612c01b3bfa10d4b4d3fa87568e,0,0.0,82.97,165.95,2,4.152528,4.999528,4.576028,0.0,0.0,3,9.15205674,9.15205674,5.846528370000001,2.9232641850000003,0.0,9.15205674,42.23877578608971,1.0,0.830505674,0.3333333333333333,1.0,4.15252837
0xcb824d1741e6a1f2d876fd7e0b01ef52470a86c2,0,0.0,1413.2,193608.08,4,0.0,2.045,0.36454,0.0,0.0,138,49.94196281,49.94196281,11.519668772466789,0.0840851735216553,0.1682804280106025,49.94196280976482,25.99028905139056,0.9637681159420288,0.1417830751273262,0.0434782608695652,1.0,0.3075813018968707
0xcb9482944e9fab9f6c47b12fd53f219e2bf547e3,0,35970.58,6205.11,378321.13,3,0.04864,0.64835,0.271663,8.1e-05,0.080359,13,0.81499029,0.011395703,2.0807683872,0.1733973656,0.637115574088254,0.0113957033999999,0.681286936333767,1.0,-0.111640272,0.7692307692307693,0.2307692307692307,-0.012744
0xcb9c8de42543fd7427bd6cdf73fa99c995e23916,0,0.0,0.0,4.17,1,0.847878,0.847878,0.847878,0.847406,0.847406,2,0.84787778,0.000471636,1.695283923723616,1.695283923723616,0.5002782048677985,0.000471636276384,1.436993902238258,1.0,-0.6778777513512544,0.5,0.5,0.000235818138192
0xcb9ef13ba4bf6fb7c330d6a2c4367dee8c0d0f11,0,108.63,0.04,326.55,17,0.6109899999999999,7.48895,5.9411760000000005,1.999406,33.666179,20,101.0,0.001464437,108.59857234761157,5.71571433408482,0.0125684407885244,0.0014644368064722,6547.288218133468,1.0,-4.516904871226075,0.15,0.85,5.9968917683394
0xcbaa0ce345a9e8e6fc42c5e946e3981a490c8b66,0,0.0,4546.14,131837.98,4,0.0,70.668377,22.798565,0.0,0.0,30,661.1583841,661.1583841,410.8050407425183,14.16569106008684,0.0016337651202692,661.1583840819076,32574.89383922205,0.8333333333333334,0.0,0.1666666666666666,1.0,8.125150037687186
0xcbada49640c5fd8ecc88e740db68a31bb3b32b08,0,0.0,1541.95,6167.82,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0
0xcbae76dbd85bc3cca6243e81efdde0e5dbf403fc,0,3280.46,6720.25,1005197.95,21,0.040701,4.995,0.418392,0.0,0.357618,211,38.07364707,-4.840531192,127.733031571,0.5941071235860464,0.2757326382964717,-5.670531191636,143.2705348998602,0.5092592592592593,-0.9,0.5787037037037037,0.7916666666666666,0.0
0xcbb78d7c730c88f875d6b2ec4490575240779192,0,0.0,0.0,14.48,1,0.181754,0.181754,0.181754,0.166754,0.166754,2,0.18175425,0.015,0.3485085,0.3485085,0.5429609723643105,0.015,0.060841587286125,1.0,-0.1319034,0.5,0.5,0.0075
0xcbba2a803bbd944a2efdc72a53ab99780495cfc1,0,44.96,39.41,402862.72,674,0.001397,1285.23,2.300673,0.0,12.216144,10000,19367.0628,41.12293074,58399.50167528087,5.840534220950182,0.4133175798114519,41.122930736624255,9346774.07208663,0.8042,-0.0850104259999999,0.1582,0.8506,0.054128756393653
0xcbbd07c5ce11e8ed1deca98bca4431e1925191c5,0,0.0,0.0,3.22,1,0.066339,0.066339,0.066339,0.065719,0.065719,2,0.06633939,0.00062,0.1320587799997999,0.1320587799997999,0.5046947755728984,0.0006200000002,0.0087199528875179,1.0,-0.0525135119998199,0.5,0.5,0.0003100000001
0xcbbe0a38a9bf48b69735bbb81de47809634454e0,0,32537.18,27683.59,436106.15,3,0.0285,19.999,7.280999,0.0,3.711631,14,29.12399468,-7.99231132,90.19069334,6.937745641538461,0.356954288651032,-7.992311319999997,1120.5040612143694,0.7857142857142857,-5.6968913,0.7142857142857143,0.5714285714285714,0.0
0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,0,0.0,5.57,55675.48,2970,0.0,0.7,7e-05,0.0,0.0,10000,0.7,0.7,1.4,0.0001400140014001,0.0,0.7,0.4899999999999999,0.0002,0.0,0.9999,1.0,0.0
0xcbd6bafbab6b2a1617e5320a1c85a61ab3f8e0cf,0,3149.17,6757.83,119802.9,4,0.001,7.745236999999999,2.284925,0.0,3.998145,22,31.988945,0.003788115,112.6369247697364,5.363663084273162,0.00736914038889,0.0037881151317971,406.8638429584325,0.9090909090909092,-5.752119728748567,0.3636363636363636,0.6818181818181818,0.25
0xcbd921a3cedad116e99097a82e54730fb398e687,0,0.0,44.55,40012.25,2,0.012972,0.700418,0.356695,0.71295,0.71295,3,0.71339051,0.000441,2.10081342,1.05040671,0.0001684422592024,0.000441,0.9990508570337164,1.0,-0.567765134,0.3333333333333333,0.6666666666666666,0.01297237
0xcbde53a92513a864458f41ea2c6a26c84b65eb05,0,13.57,10125.4,638755.18,3,0.010053,20.0,0.609298,0.008583,0.608804,126,38.38580449,0.031128858,152.51745944320965,1.2201396755456773,0.0060597177448176,0.031128858395192,822.214212180001,0.9444444444444444,-0.4649174628351358,0.5,0.5,0.0007350349999999
0xcbe1e14a2379b14c02e77129381ea3a3b9907808,0,164.39,0.0,328.78,1,101.0,101.0,101.0,0.005,50.499508,3,101.0,0.000984218,201.9940157815968,100.9970078907984,0.5000296251084542,0.0009842184032464,20400.79124869341,1.0,-80.7962126252774,0.6666666666666666,0.3333333333333333,-0.005
0xcbe869667cff77f5c8f0a5afc4b2313bb443bfc9,0,23.43,0.0,70.3,1,101.0,101.0,101.0,0.2,33.666149,4,101.0,0.0015539999999999,155.54295353298428,51.84765117766143,0.6660553329291194,0.0015539999999987,15315.544363467432,1.0,-52.05671521319371,0.75,0.25,-23.22774623350786
0xcbeabeff1f18c6f47ef9bd776762037586134d2d,0,3.24,2.22,325.22,2,4149.789706000001,5851.210294,5000.5,40.28171500000001,101.019693,101,10001.0,0.050442,14688.12186364179,146.8812186364179,0.9826214331728776,0.0504419999989238,52482517.05397488,0.0594059405940594,-101.0,0.9801980198019802,0.0198019801980198,-101.0
0xcbf6e77120b433d2a4c1a5da57a7b4f3d5597d74,0,163.77,0.0,327.55,1,101.0,101.0,101.0,0.218444,50.499508,3,101.0,0.000984218,201.7805715415968,100.8902857707984,0.5010862849663633,0.0009842184032464,20357.77131813689,1.0,-80.6681460812774,0.6666666666666666,0.3333333333333333,-0.21844424
0xcc09cf87aeb1bf5ac362d20f432539f905067d50,0,23.13,0.0,69.38,1,101.0,101.0,101.0,0.3,33.666149,4,101.0,0.0015539999999999,174.88536607801822,58.29512202600608,0.6228067075354391,0.0015539999999987,16379.078575385349,1.0,-59.76368023120729,0.75,0.25,-13.556539960990888
0xcc0ba41325f1252d395b7f070d57e3f819355c1a,0,4917.3,30.51,39399.42,1,0.3,0.6,0.45,0.004281,0.11208,10,0.9,0.00336002,2.0478968835405515,0.2275440981711723,0.5872023256916147,0.00336002,0.6130765908939261,1.0,-0.231064001,0.8,0.2,-0.067962565
0xcc0cd9bf948fd6e8a151259379c22ae073ab9c84,0,0.0,0.0,514.67,1,0.317569,0.317569,0.317569,0.316949,0.316949,2,0.31756931,0.00062,0.6345186199999799,0.6345186199999799,0.5009771177527758,0.0006200000000199,0.2013071317633395,1.0,-0.253497447999982,0.5,0.5,0.0003100000000099
0xcc114c9edfc9b0a5c6b1b027b173f97105d26bc5,0,1.17,0.42,4.33,2,808.940017,1192.059983,1000.5,0.959866,666.999528,5,2001.0,0.001414909,4294.620165950818,1073.6550414877045,0.138275967848726,0.0014149088292469,4732448.888365677,1.0,-1114.6474166760108,0.6,0.4,-0.95986586
0xcc15cc819a60dcd2aa10a8bcc4e0df0c0516da0e,0,4764.11,48094.6,384303.27,4,0.63935,10.048931,5.2562690000000005,0.0,4.094776,17,36.79387989,-4.153883125,142.4882858095149,6.785156467119758,0.0545074445192716,-4.153883124757453,513.4290177602139,0.7272727272727273,-5.08012691,0.6818181818181818,0.5909090909090909,0.0
0xcc164aea2b3fab8b79bc2053624b1d2b86493a0f,0,164.38,0.21,329.18,2,49.354005,51.645995,50.5,1.0,50.499246,4,101.0,0.00150753,151.64448748966618,50.54816249655539,0.1765982314417657,0.0015075304032166,15103.825105364052,1.0,-70.29894472871774,0.5,0.5,24.177002489965304
0xcc1a2cfc4be4e853a71e650accaa94f39e5aa2b6,0,0.0,0.0,1.55,1,0.202113,0.202113,0.202113,0.201641,0.201641,2,0.20211256,0.000471636,0.4037534837236159,0.4037534837236159,0.5011681277111846,0.0004716362763839,0.0815085490298667,1.0,-0.1612655753512544,0.5,0.5,0.0002358181381919
0xcc21d1c28221fa619cc5f7f75ee754589b629118,0,22.83,20.72,452.03,1,6.4238290000000005,21.942285,19.550893,4.418699,31.769706,21,254.16160840000003,0.003959793,709.405700477857,35.47028502389285,0.072315669540043,0.003959793243581,19485.2706345562,0.9047619047619048,-21.78534954135128,0.3809523809523809,0.6190476190476191,19.480217450000005
0xcc24a0bc0eac9c38c9c17db194a50f746cbcd2a3,0,2.25,0.0,9.02,2,525.173772,1475.826228,1000.5,0.001078,500.249528,6,2001.0,0.001886545,5330.5999152404165,1066.1199830480832,0.0567078644920711,0.0018865451057025,4863655.033875734,1.0,-1000.48589724456,0.6666666666666666,0.3333333333333333,-0.013159482887296
