Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,avg value sent to contract,total transactions (including tnx to create contract,total ether received,total ether balance
0x8d4426f94e42f721c7116e81d6688cd935cb3b4f,1,0.0,106.31,1488.35,0,12,0,0.5,17.3564,3.282046,0.0,0.0,0.0,0.0,14,45.94865,45.94865
0x8d551f2a2d0908854e0e030564261c9ff2e8dd56,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8d630073940fde8112c6a5295ba3e490ca992ee8,1,8524.49,0.0,17048.98,0,1,2,0.073195,0.073195,0.073195,0.025034,0.0463,0.035667,0.0,3,0.07319502,0.001861
0x8d6be44e86edffbe294071a886ddfb4147831baa,1,523.17,6686.35,35001.27,0,4,2,0.215618,1.0,0.554346,0.01,1.93558,0.923686,0.0,8,2.77173143,0.000672
0x8db2ec6cbe35062a3f30dcbf7f281604820490ee,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8db82c361c101cac757d709200b23ffc8e69fad2,1,37.04,72.02,218.12,0,2,2,0.499874,0.5,0.499937,0.0883,0.64478,0.36654,0.0,4,0.99987404,0.26679404
0x8dc2c980d25b586c5c110ec3c477e985b9acad8b,1,0.0,29495.38,176972.28,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0x8dcdb7fc9f541825ba57fb47d5204317fc609590,1,0.0,0.0,175.9,0,1,1,3.0,3.0,3.0,2.999559,2.999559,2.999559,0.0,2,3.0,0.000441
0x8de51b248261c0e5736b412ef9faaaf619063b7a,1,0.0,41.0,1222.32,0,4,1,0.2,4.5,1.638,8.18895,8.18895,8.18895,0.0,6,8.19,0.00105
0x8e3e1e3894cd4e79f46f80d4807b597876435978,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8e3f2d9bbd1759e13ebd96d95cef2fe468009e6c,1,427.43,762.99,9247.73,0,9,1,0.001112,1.0,0.3851,1.03,3.2,2.115,0.0,13,4.23609869,0.00609869
0x8e4a9f46499d34e2cd3c7068e492a67cb6049e67,1,617.67,27.1,1316.63,0,3,2,0.001,0.5,0.333667,0.497172,0.502862,0.500017,0.0,5,1.001,0.000966
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,1,35.01,180.4,10348.27,0,37,43,0.018272,395.0,16.185457,0.0,99.0,9.403027,0.0,117,695.9746371,0.15063714
0x8e85939d6c149a6d2a173b5425306797e6934075,1,5407.45,29.58,27126.0,0,3,4,0.045,15.443793,5.329598000000002,0.05,9.391861,3.197276,0.0,8,15.98879267,0.002415
0x8e8f4161c9c3d2d8857230a048df1fc6f4326948,1,0.0,11425.33,136982.05,0,2,1,0.1,1.0,0.55,1.097921,1.097921,1.097921,0.0,3,1.1,0.002079
0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,1,0.0,0.0,70724.57,0,1,1,7.0,7.0,7.0,6.99,6.99,6.99,0.0,2,7.0,0.01
0x8eead6a5776dce374257bf7d4500cfe3c1e362a6,1,0.0,529.44,5294.42,0,9,0,0.001069,3.8,0.903367,0.0,0.0,0.0,0.0,10,9.03366687,9.03366687
0x8f0bca6b1b2b522082d46f3eec31340f113b029a,1,52707.28,1556.67,147444.6,0,27,2,0.00111,1.018957,0.292148,0.01,7.481634,3.745817,0.0,29,7.887998354,0.39636449
0x8f0e5ef93838ffb9bc2c5afb34c32f55ea97a932,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8f46233dafd44b331753e53b8785b9d83fbba463,1,0.0,0.0,655.13,0,1,1,1.02,1.02,1.02,1.019,1.019,1.019,0.0,2,1.02,0.001
0x8f7534b39e75051f0c03c988239ac8d67d4c13a7,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8f950b4e6edacb14dd3c3258943acd7a922d9f47,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8f9f6aadaf78225b94a84ca9ca80328d0d6b21ea,1,948.9,1449.81,11993.57,0,5,5,0.095,10.676664,2.6543330000000003,0.597,4.0,2.6534,0.0,10,13.27166409,0.00466409
0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,1,0.0,406.32,2437.9,1,6,0,0.01,1.0,0.34753,0.0,0.0,0.0,0.0,7,2.08518169,2.08518169
0x903dc47aa7c40f9f59ef1e5c167ce1a9b39a2bff,1,0.0,576.75,13265.27,1,3,0,0.0,2.1,0.176957,0.0,0.0,0.0,0.0,24,4.07,4.07
0x9044bca784ff17dd05bd157f47c9cecb2dbcffa5,1,0.0,202.16,1638.88,0,7,1,0.038526,1.0,0.537941,4.3014470000000005,4.3014470000000005,4.3014470000000005,0.0,9,4.3035262880000005,0.002079
0x905475cbca398e8fee6e35bcb2f530a3474b78ce,1,76116.28,227.89,386506.48,0,24,5,0.0819999999999999,50.0,5.959176,0.0,154.93,30.9872,0.0,31,154.9385854,0.00258384
0x9068327ff0f5e99af7d1aefc5310e4560c32b84b,1,13987.15,1151.97,81128.58,0,26,2,0.0,9.922723,1.212838,0.02,41.109885,13.743295000000002,0.0,37,41.23650048,0.006615
0x90fb8fff658e1bd24d274c1a1133c319e055703a,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,1,4262.01,0.0,8524.02,0,1,2,2.0,2.0,2.0,0.05,1.949034,0.999517,0.0,3,2.0,0.000966
0x91459992bcbf089851abffa033559c2eef120469,1,10351.33,92.92,75525.6,0,23,4,0.000162,2.49,0.777338,0.1,20.546133,3.663733,0.0,40,25.65216031,0.006027
0x9145cb518fd02877fe8efa077c3ead95235fda22,1,0.0,0.0,1849.22,0,1,1,0.51,0.51,0.51,0.5098739999999999,0.5098739999999999,0.5098739999999999,0.0,2,0.51,0.000126
0x915c95415d3449212fd0991ccf5eb42864118ec9,1,129.77,44.15,1890.58,0,20,2,0.0047,2.6973,0.684886,0.01,21.695831,7.761177,0.0,37,23.2861134,0.002583
0x91619a3456fdbac90bd93f51f2917981f0ed3097,1,168819.73,28523.2,537301.82,0,7,2,0.015,5.344029,1.526934,5.3437980000000005,5.344029,5.343914,0.0,9,10.6885412,0.000714
0x916d37534f95f30c35a60a58150f48c2d0ff4be2,1,0.0,6508.59,39051.55,0,6,0,0.03032,1.8,0.666674,0.0,0.0,0.0,0.0,6,4.000041963999999,4.000041963999999
0x91718fdc91ea6a5267fae873ea3d8f612ed5a3ba,1,0.0,178.36,22799.53,0,5,1,0.003462,5.0,1.924532,9.622568,9.622568,9.622568,0.0,6,9.62266088,9.24e-05
0x91e35d6c5b7323647e0cc1d274a072ac5cbb4340,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x91e5abcc8f5e9a32a3407f71d6d63d28ca10756d,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x91ef0754d270e67f2ca92595f5a1c0459ec7df89,1,0.0,9756.05,19512.1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0x920adc9a060cda345fdec2fdebad6ebf38edf83d,1,22888.83,3835.95,80301.23,0,9,2,0.06,10.0,1.5877290000000002,2.499118,11.789559,7.144338,0.0,11,14.289559,0.000882
0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,1,0.0,65.53,2308.67,0,10,1,0.01,4.86,0.860892,8.60806,8.60806,8.60806,0.0,11,8.60892053,0.0008609999999999
0x92d43d2f55e077d1bebc6e348a9f4ff64fd4f21a,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x92fa227d01dededae2a50b9da02413c48a872424,1,383.44,0.0,766.88,0,1,1,0.51966,0.51966,0.51966,0.001,0.51677,0.258885,0.0,3,0.51965969,0.00189
0x9327cb34984c3992ec1ea0eae98ccf80a74f95b9,1,0.0,41.42,15259.15,0,4,1,0.1,10.0,3.8375,15.34,15.34,15.34,0.0,5,15.35,0.01
0x934a0a1bfe01eeb4415689d8e66e56e3f1f13077,1,0.0,71.36,1712.6,1,5,0,0.0,6.9786990000000015,0.8991120000000001,0.0,0.0,0.0,0.0,25,21.57869936,21.57869936
0x934f49fcf451a34026e3dfc3f26a1de01b83b509,1,1767.98,66.0,9051.85,0,23,1,6.6e-05,4.0,0.674376,5.0,5.227832,5.056958,0.0,34,20.23127553,0.003444
0x93574d7c405717d80520944ee1cb72d327b01df5,1,241.55,66.07,4160.5,0,49,3,0.104217,9.7,1.119078,18.188261,20.0,19.396087,0.0,55,58.19204052,0.00378
0x9366876700ca6db41e244c6995770a518e043fa1,1,0.0,551.42,6078.3,0,4,1,0.989,2.0,1.269413,5.07557,5.07557,5.07557,0.0,5,5.07765048,0.00208048
0x9386ff151225710c61747c7e314f317b6330453c,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9399082f5b30a7ba6460f328b9885bc0cf81443d,1,298.53,3065.2,57481.98,0,13,14,0.195,10.0,1.788253,0.299798,3.993127,1.688423,0.0,35,30.40030698,0.008694
0x93a036a4fb47f22989ec1d11b134bb177e66a6bd,1,0.0,4.72,1348.62,0,2,1,1.41188,10.0,5.70594,11.411019,11.411019,11.411019,0.0,3,11.41188025,0.0008609999999999
0x93aebe50a59dfd4c1f7ed56f5177c6ced54a33af,1,0.0,9160.55,18321.1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0x93cf4d6de98478cf5b404304c45c8b4363bf10fb,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,1,0.0,89.42,349956.07,0,8,1,0.083086,25.0,4.913176,39.304967,39.304967,39.304967,0.0,9,39.30540799,0.000441
0x9404c08c6ae0cd5f1fdbc558c7a61d3d7bff07e6,1,0.0,1825.02,21562.25,0,5,1,0.5,1.0,0.706353,3.5315540000000003,3.5315540000000003,3.5315540000000003,0.0,6,3.531764365,0.000210005
0x943db403251105195f56ce69c7c48a6320475ab1,1,83136.59,36.92,166347.03,0,2,2,0.25,2.0,1.125,0.0008,2.249,1.1249,0.0,4,2.25,0.0002
0x9441a81fb67f44ce7b31c311317e136e7067f8ca,1,0.0,128.6,17052.77,0,2,1,0.05,0.1,0.075,0.1497,0.1497,0.1497,0.0,3,0.15,0.0003
0x944a3f5641d6faf7a6abde4ec31e40d0929955ed,1,0.0,59.31,1436.08,0,17,1,0.00874,14.0,2.301317,41.423,41.423,41.423,0.0,19,41.42370577,0.000705769
0x94763846b1fcb75fccfcb51a9636ddc26af281b1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x94b40ecc7b38f5a9316b03dac4fc663e4d10cd15,1,0.0,29.62,6187.93,0,4,1,0.435673,1.0,0.7339180000000001,2.934812,2.934812,2.934812,0.0,5,2.935673,0.0008609999999999
0x94d50168d9bc80cc39affbcba8232acd89f117a3,1,5933.17,12814.28,750845.88,0,34,38,0.0,0.2375,0.045408,0.0029,0.23708,0.048362,0.0,79,1.8617097,0.023961516
0x94d55b6f8b53903026399ab45294140eafbfbf44,1,0.0,69.14,8075.25,0,16,1,0.0,2.1571130000000003,0.6813640000000001,10.899731,10.899731,10.899731,0.0,17,10.90182162,0.002091
0x94ff38c3e18bb715cd9061810942d16a587c6566,1,0.0,0.0,836.27,0,1,1,0.7,0.7,0.7,0.69,0.69,0.69,0.0,2,0.7,0.01
0x95115419b09e8cea70a9bdbca3fee8c5e118b228,1,0.0,6053.98,42377.87,0,3,0,0.052323,0.306777,0.238981,0.0,0.0,0.0,0.0,7,1.672865728,1.672865728
0x951a15f920a58e553410d2436aacd1b3a15416fa,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9546748f47a77408dfbff0dc22505b2e9a75fda4,1,843.42,639.89,6166.07,0,5,2,0.0,3.099,0.955571,3.343278,3.344,3.343639,0.0,9,6.689,0.001722041
0x955427a36b5c92edee90a1448bfc7e854e9caef5,1,0.0,29011.57,174069.43,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0x956729a9e9b2ff42a30c8bd8fbe380b2c714825b,1,0.0,21766.36,174130.92,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0
0x95c5db5bd9a0260fc457af4f6fc6de7819d9b1a6,1,14208.39,922.25,66606.6,0,9,3,0.05,6.664905,1.912137,0.05,21.350921,5.38773,0.0,15,21.03350374,-0.517417
0x95ffcdf36129e5e256190609cd97841d03e52356,1,7437.77,89.42,112192.57,0,7,15,0.5,3.016449,0.93235,0.008015,2.940211,0.434236,0.0,22,6.526449375,0.012915
0x960cf466795efc2d47cd37ad01bb43bfaaae3618,1,0.0,109.52,10015.07,0,2,1,0.005,0.5,0.2525,0.5,0.5,0.5,0.0,3,0.505,0.005
0x964a7c09e3db065ece947fdb7f90bf0068a6f98e,1,13548.78,92.04,27373.67,0,3,2,0.49,28.0,11.83,15.0,20.489,17.7445,0.0,5,35.49,0.001
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,1,188.7,1231.67,55294.7,0,26,4,0.0,11.0,0.702099,0.0,10.45,0.233889,0.0,83,26.67976043,16.15476043
0x9687c850cfbd3e0d3b7dbf56ee91365700e18b91,1,0.0,318.17,2287.65,0,2,1,0.005,0.3,0.1525,0.29,0.29,0.29,0.0,3,0.305,0.015
0x96ae446782c99e952f17626826c83bfdce53fae7,1,2287.81,1804.72,82689.2,0,19,13,0.0058509999999999,19.3,0.960208,0.0,37.106286,2.06146,0.0,41,22.08479302,-15.02149273
0x96c94575af5c6755123de2f2a9c4f7b62c43c511,1,162.08,188.82,701.82,0,2,2,1e-05,0.5,0.250005,0.249044,0.25,0.249522,0.0,4,0.5000100000000001,0.000966
0x973cc36eef960389b1dddce82a9f0663af61809b,1,0.0,84.87,7105.83,0,13,1,0.005,2.0,0.610059,9.758862,9.758862,9.758862,0.0,17,9.76094124,0.002079
0x976b3b64a42cf04d735583004c298aa4e62a913c,1,0.0,210.99,57130.28,0,8,1,0.0005,4.0,1.061598,9.552302,9.552302,9.552302,0.0,10,9.554381034,0.002079
0x97b20481241fe3cb9cc9ba50609d377b2506cdaa,1,3257.49,5546.43,58018.13,0,4,11,0.133868,0.5,0.405967,0.01473,0.5,0.135331,0.0,15,1.623867669,0.135224703
0x97b57ad033d354557bde36bd9a418e80d8d962bc,1,0.0,0.0,16951.6,0,1,1,0.666475,0.666475,0.666475,0.665614,0.665614,0.665614,0.0,2,0.66647488,0.0008609999999999
0x9806b7df4144efe7d11f349fb7ee8a964499d359,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x98198d7ecc42a3e18d3fc52957db46930cf1d2e8,1,0.0,23.53,400.0,1,5,0,0.003,7.0,2.291824,0.0,0.0,0.0,0.0,18,38.961,38.961
0x9826cac2a9fc7dd43c6d3713694b20b036895be6,1,3323.73,0.0,9971.2,0,1,2,0.0161389999999999,0.0161389999999999,0.0161389999999999,0.0,0.011863,0.003954,0.0,4,0.0161389999999999,0.004275751
0x982f12f899a37759a3426165ece2224df21be241,1,0.0,1114.51,3343.53,0,3,0,0.005,0.51,0.338333,0.0,0.0,0.0,0.0,3,1.015,1.015
0x9844f5c5f9aa7146a74ffc7b9227742acfa71dea,1,5236.28,888.42,18468.35,0,5,2,0.068,1.0,0.518224,0.517536,4.1440470000000005,2.330792,0.0,11,4.66401939,0.002436
0x9849424a2f3516b70b56d70330c45c25dccb2c02,1,5988.99,978.14,49627.93,0,14,5,0.03,12.0,1.891841,0.094952,24.4,4.413497,0.0,20,26.48576944,0.004788
0x9852286460022e5151381361ba4271c7272cf966,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x988caa328c1f5f802c936dd1ae9e3da24729b687,1,168.18,44.15,645.43,0,7,2,0.03,19.99,4.085714,14.298278,14.3,14.299139000000002,0.0,9,28.6,0.0017219999999999
0x98a630280447461ab2156919b0941ebdeae5bc41,1,393.72,0.0,787.43,0,1,2,0.495,0.495,0.495,0.143287,0.350747,0.247017,0.0,3,0.495,0.000966
0x98c29afea6f69b59ad1790ce2e0effc0bd38433f,1,0.0,208.66,13103.38,0,39,1,0.001,5.0,0.612536,36.751311,36.751311,36.751311,0.0,61,36.75217232,0.0008609999999999
0x98fd213b5b0105bb50a980d07ac6fbeee86e4535,1,0.0,13.65,15830.35,0,9,1,0.0044909999999999,1.3451110000000002,0.507121,5.070349,5.070349,5.070349,0.0,11,5.07120968,0.0008609999999999
0x995000b1f9429233a53f53f6475a3efdd8daed11,1,63.51,4.33,135.67,0,2,2,0.494,0.5,0.4970000000000001,0.493517,0.499517,0.496517,0.0,4,0.994,0.000966
0x9951be5ac7daf77724a4f7443bef446f6184a377,1,410.33,7212.83,22869.48,0,3,1,0.4,7.994,3.068,0.399139,7.993202,3.067181,0.0,6,9.204,0.002457
0x9969de6d6cf15ff37ad56116fcc89efc4a04edff,1,0.0,3051.92,43004.43,0,6,1,0.497858,1.3,0.8091430000000001,4.853997,4.853997,4.853997,0.0,7,4.85485785,0.0008609999999999
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,1,4297.15,865.03,64541.28,0,13,11,0.01,4.643008,1.047343,0.124972,5.116733999999999,1.30825,0.0,27,15.710147,0.011151795
0x99947568fa087b633b0677fe4487873da4d43318,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x99bad2f2fe5856a02489440568d22fc8852deab5,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x99f93d05059f074e893ab369f71adb4569a3da12,1,0.0,28289.06,198023.42,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
0x9a27f038a711d84b4b5da0d3b96827e11b1de6db,1,0.0,0.0,2785.25,0,1,1,0.517,0.517,0.517,0.516779,0.516779,0.516779,0.0,2,0.517,0.0002205
0x9a4afeaecd8efe2a7186365b55e72503d555713b,1,100277.04,101.0,201665.03,0,9,2,0.5,10.0,2.440687,10.845836,16.0,13.422918,0.0,13,26.84755834,0.0017219999999999
0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,1,0.0,149.66,31759.5,0,34,1,0.00179,20.0,1.246632,51.611059,51.611059,51.611059,0.0,42,51.11192020000001,-0.4991390000000001
0x9a827b3aa6dd9781e25dc7bb58de67b2fa721d16,1,0.0,167.06,11747.97,0,8,1,0.076485,9.151057000000002,1.43779,11.5,11.5,11.5,0.0,9,11.50231637,0.00231637
0x9a88031270e35db9d3254bf66b92f64969d90440,1,69207.69,0.0,138415.38,0,1,2,1.0,1.0,1.0,0.068858,0.93021,0.499534,0.0,3,1.0,0.00093169
0x9a95f2ca24d1dcb01048e0623f63f9d174237deb,1,0.0,0.0,5634.98,0,1,1,15.0,15.0,15.0,14.999559,14.999559,14.999559,0.0,2,15.0,0.000441
0x9a9a91492a76ab7ef901e064d0548937b5c80a9c,1,0.0,172.34,1723.37,0,9,0,0.5,1.036386,0.59925,0.0,0.0,0.0,0.0,10,5.9925016,5.9925016
0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,1,0.0,87.31,820.62,0,2,1,1.0,1.152414,1.076207,2.151973,2.151973,2.151973,0.0,3,2.15241439,0.000441
0x9ac33de53e16b21250ba2418150fe07ce8c7e5e7,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9acbafedd352644dace6bc666df884e69a8102ee,1,48933.18,0.0,244665.92,0,1,4,0.5,0.5,0.5,0.021821,0.25,0.148609,0.0,6,0.5,-0.243047419
0x9aee620a4d7df8e0056fb2896528d0c63819390f,1,0.0,6298.32,23841.47,0,3,1,0.0,2.0,0.866667,2.599517,2.599517,2.599517,0.0,4,2.6,0.000483
0x9afa0a129d164323965f3f5bdf5f348897c0a205,1,17493.38,0.0,34986.75,0,1,1,0.01,0.01,0.01,0.0,0.0,0.0,0.0,3,0.01,0.01
0x9b2d66562bea3eefec436df0fee88dd89cbe547b,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9b398c9d1b4516b9c3ccbc4c6b6350702ed58c4d,1,261.89,1986.57,35975.4,0,4,2,7.000000000000002e-06,0.124874,0.007965,0.0,0.125964,0.007873,0.0,32,0.127442053,0.001477897
0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,1,1319.67,0.0,2639.35,0,1,2,20.74329,20.74329,20.74329,7.743038,13.0,10.371519,0.0,3,20.743289800000003,0.000252
0x9b6e8391f1d660141ea45ae9f28f247a9a862795,1,0.0,0.0,1615.33,0,1,1,0.64,0.64,0.64,0.6396850000000001,0.6396850000000001,0.6396850000000001,0.0,2,0.64,0.000315
0x9baac782ea141718437a825704fc61802993c03a,1,0.0,97.65,45211.65,0,21,1,0.05,5.481914,1.032991,25.823918,25.823918,25.823918,0.0,26,25.82477863,0.0008609999999999
0x9bd1ab6be3c0ed45bab095335f6d16f0ff18109c,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9bd4d96126b89072de1db15be636d4309a223a18,1,48672.1,126.38,99619.12,0,17,1,0.2,2.99,0.836866,1.0,14.061866,7.530933,0.0,20,15.06358754,0.0017219999999999
0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,1,0.0,15819.27,174011.92,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0
0x9c29046a4178d15aa7be23e6b73ef0f2e429a9a1,1,20138.34,6594.19,106218.6,0,9,2,0.043061,7.0,1.077565,3.774602,6.99895,5.386776,0.0,12,10.77565215,0.0021
0x9c3c750372e2dbc2f8f2e6c58edfa6e1d7e463fd,1,0.0,0.0,1742.25,0,1,1,0.51,0.51,0.51,0.509139,0.509139,0.509139,0.0,2,0.51,0.0008609999999999
0x9cdfc5b0aca4527a0916412e9dbd6ad85556a49,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9cdfc5b0aca4527a0916412e9dbd6ad85556a494,1,0.0,22.45,8876.2,0,19,1,0.0,1.0,0.76775,15.354139000000002,15.354139000000002,15.354139000000002,0.0,21,15.355,0.0008609999999999
0x9d032989f82c0e40202ae5abd844ff68181544d2,1,0.0,102.87,13902.47,0,25,1,0.05,20.0,2.218388,60.395615,60.395615,60.395615,0.0,28,59.89647599,-0.4991390000000001
0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,1,0.0,126.52,506.07,0,4,0,0.532455,8.391444,3.330238,0.0,0.0,0.0,0.0,4,13.32095032,13.32095032
0x9d0b8447f16d6bc1de2b52d63e9c487bd778a91d,1,0.0,508.74,1684.62,0,3,1,0.1,0.5,0.29,0.8687290000000001,0.8687290000000001,0.8687290000000001,0.0,4,0.87,0.001271
0x9d4b62503b4b7993182323effe6245f6d77e4413,1,0.0,726.18,386616.2,0,16,1,0.06109,4.99348,0.980107,17.641059,17.641059,17.641059,0.0,19,17.64192016,0.0008609999999999
0x9d748d8f305b54127c57752716b48f23364ac3cd,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9d79aeece49694b01b2d2a44ba2c240de48959c9,1,4645.36,2235.01,34226.52,0,5,4,0.0,9.998,2.088721,0.039128,6.841475999999999,3.925151,0.0,11,14.62104593,-1.079558088
0x9da01df0eeae50b30845a1cafb27e1f75887b887,1,0.0,100.37,10378.07,0,7,1,0.05,0.534,0.44846,3.137142,3.137142,3.137142,0.0,8,3.13922085,0.002079
0x9da5f88e2bd9c4da00fa30a2230117dc5ad2621e,1,0.0,419.26,2096.28,0,4,0,0.49874,5.0,1.597748,0.0,0.0,0.0,0.0,5,7.988739999999999,7.988739999999999
0x9db99e73c52bcc353963022ac184a25e80f655bd,1,0.0,42.21,29974.48,0,3,1,0.02,3.0,1.0275,4.109139,4.109139,4.109139,0.0,5,4.11,0.0008609999999999
0x9dbb4976ff2836a6561da7e1e244bc862d2a1977,1,0.0,181.63,2906.13,0,13,0,0.0,1.999895,0.410233,0.0,0.0,0.0,0.0,16,6.56373169,6.56373169
0x9dbf942be15c70c4e1fb8c0d1b53007377bcaa09,1,12745.43,543.58,53156.05,0,4,4,0.507046,1.0,0.8745860000000001,0.496624,1.0,0.873725,0.0,8,3.49834568,0.003444
0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,1,204.28,560.88,8312.82,0,12,3,0.006176,5.0,0.796373,0.0,10.30192,2.069384,0.0,18,10.35284611,0.005926105
0x9e12d932c429107608a8ad0d65c60021a371f9c1,1,0.0,0.0,4.57,0,1,1,5e-05,5e-05,5e-05,0.0,0.0,0.0,0.0,2,5e-05,5e-05
0x9e5a6b7a73c6b390aa418f5b4cd3a8f6d1572810,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9e78d3aa219e4255d86a7b71fd10a5f6612c8739,1,0.0,7598.36,28190.53,0,2,1,0.05,0.3,0.175,0.349517,0.349517,0.349517,0.0,3,0.35,0.000483
0x9e9e3b124370c763d1a4e838069da3dfdbfca059,1,0.0,124.59,291904.9,0,36,1,0.005,10.0,1.602074,74.204564,74.204564,74.204564,0.0,47,73.69542537,-0.509139
0x9eb041af96d44583110565abec79aedf22eb60b5,1,25349.87,9440.04,243000.12,0,14,3,0.0,0.01,0.003867,0.0,0.057523,0.014381,0.0,19,0.05801,0.000487276
0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,1,10428.11,6539.4,473852.33,0,10,15,2e-06,0.150019,0.039603,0.0,0.148591,0.02192,0.0,57,1.22768054,0.6577543579999999
0x9fd4351644ea4c47b127ef3e237476570c01884e,1,0.0,0.0,3058.07,0,1,1,0.6,0.6,0.6,0.5995,0.5995,0.5995,0.0,2,0.6,0.0005
0x9fe0627303fe40f1631231b4dd016d30c13eafc7,1,0.0,999.1,210652.22,0,15,1,0.01,5.417582,1.278447,20.994293,20.994293,20.994293,0.0,17,20.45515437,-0.539139
0xa0157d54b87bab72ca5081794aa0b314639f46a9,1,0.0,0.0,0.0,0,1,0,0.016549,0.016549,0.016549,0.0,0.0,0.0,0.0,1,0.016549422,0.016549422
0xa05554fa940043c7ba191b16cbbe404c3f898f48,1,0.0,32975.87,197855.22,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0xa0a51563ca933ecdf030f84425def24ab8cc6733,1,0.0,103.55,4433.95,0,5,1,0.4381060000000001,1.989,0.875526,5.25,5.25,5.25,0.0,7,5.25315732,0.00315732
